,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0,-0.20376685
0,0.96514654
0,1.4002318
0,1.2242526
0,-0.21076234
0,-0.46286571
0,0.7167756
0,0.88747668
0,-0.19358666
0,1.0559776
0,1.0693741
0,0.092766576
0,1.1440142
0,-0.44766146
0,0.7368806
0,1.1545823
,
0,0.1091314
0,-0.21412081
0,-0.15220484
0,0.81578469
0,1.1126407
0,0.88962471
0,-0.45811135
0,-0.37370753
0,-0.0414575
0,0.18247573
0,-0.39905918
0,0.54339552
0,1.3463829
0,-0.18768328
0,-0.64291072
0,0.13164489
0,-0.25586432
0,1.433561
0,-0.27700737
0,-0.63636369
0,1.3516483
0,-0.095672838
0,-0.35495785
0,-0.22448973
0,-0.37277332
0,0.71360379
0,-0.38148335
0,0.051418371
0,0.65999991
0,1.1467847
0,1.4494382
0,-0.60569596
0,0.22140157
0,0.29362881
0,1.2955666
0,0.53807747
0,-0.42517808
0,0.91629463
0,-0.15240079
0,1.4192872
,
0,0.18785904
0,1.5363824
0,0.13397036
0,1.2687141
0,-0.58249849
0,-0.47087383
0,0.89446759
0,0.75969636
0,0.33382678
0,0.32596686
0,0.16588563
0,1.1058015
0,0.78841645
0,0.73476022
0,-0.63161254
0,-0.81681675
0,0.86646885
0,0.48323256
0,1.0368549
0,-0.80476105
0,0.16032095
0,0.36251599
0,0.33645737
0,1.4826891
0,0.55651379
0,0.44539052
0,0.31292346
0,0.56701028
0,0.23606753
0,-0.52073741
,
,
0,-0.60227877
0,0.49716529
0,0.40208563
0,-0.4812949
0,-0.49157971
0,1.0553762
0,-0.89126301
0,-0.66387767
,
0,0.59183675
0,-1.087961
0,0.38848057
0,1.6815314
0,-0.99699694
0,0.65143311
0,1.6152411
0,1.5608667
0,-1.2255046
0,-0.80522561
0,1.5581396
0,-1.1510432
,
0,0.62149531
0,-0.89889556
,
0,-0.72557175
0,-1.431919
0,1.5489092
,
,
,
0,-1.2017168
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0,-0.42923817
,
,
,
1,-1.0182179
1,-0.7834484
1,1.5941572
1,1.5865002
,
0,-0.61205
,
,
,
1,-1.1649526
,
,
1,-0.87141615
,
1,1.6404641
,
,
,
,
,
,
,
,
,
,
,
,
,
0,0.96493351
0,0.82808715
0,1.2666667
0,1.2954545
,
0,1.0490798
0,1.4352518
0,1.5333333
