,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.29109231,-0.20376685
0.23132652,0.96514654
0.24896975,1.4002318
0.2532911,1.2242526
0.26714942,-0.21076234
0.23197289,-0.46286571
0.11788171,0.7167756
0.11905904,0.88747668
0.23452392,-0.19358666
0.16739902,1.0559776
0.20319097,1.0693741
0.25834942,0.092766576
0.20870227,1.1440142
0.26305971,-0.44766146
0.062345982,0.7368806
0.17084701,1.1545823
0.18004394,0.84984976
0.24263439,0.1091314
0.19947216,-0.21412081
0.21527717,-0.15220484
0.17122586,0.81578469
-0.00062495924,1.1126407
0.23329498,0.88962471
0.30741721,-0.45811135
0.21335717,-0.37370753
0.11508625,-0.0414575
0.27108592,0.18247573
0.19517416,-0.39905918
0.256446,0.54339552
0.24637325,1.3463829
0.2397687,-0.18768328
0.23018847,-0.64291072
0.24978772,0.13164489
0.25973269,-0.25586432
0.20165402,1.433561
0.2307554,-0.27700737
0.13175829,-0.63636369
0.13570988,1.3516483
0.26050541,-0.095672838
0.26874825,-0.35495785
0.23058285,-0.22448973
0.20857191,-0.37277332
0.19180252,0.71360379
0.21826461,-0.38148335
0.35950872,0.051418371
0.021026019,0.65999991
0.26577455,1.1467847
0.26786822,1.4494382
0.17886832,-0.60569596
0.22529405,0.22140157
0.26147151,0.29362881
0.22005652,1.2955666
0.06087631,0.53807747
0.20751196,-0.42517808
0.31795344,0.91629463
0.061418585,-0.15240079
0.31012681,1.4192872
0.30306801,1.6142538
0.3019383,0.18785904
0.19239894,1.5363824
0.22970645,0.13397036
0.21001974,1.2687141
0.25648952,-0.58249849
0.29256037,-0.47087383
0.18195616,0.89446759
0.27599448,0.75969636
0.35293967,0.33382678
0.42730382,0.32596686
0.19216602,0.16588563
0.15566729,1.1058015
0.341517,0.78841645
0.24462719,0.73476022
0.27425826,-0.63161254
0.25197974,-0.81681675
0.17914791,0.86646885
0.34570462,0.48323256
0.18692784,1.0368549
0.16859248,-0.80476105
0.27656075,0.16032095
0.30960989,0.36251599
0.33318099,0.33645737
0.18240096,1.4826891
0.2437143,0.55651379
0.13597153,0.44539052
0.2206807,0.31292346
-0.0055177389,0.56701028
-0.021943007,0.23606753
0.14427793,-0.52073741
0.33475587,1.7843137
,0.60118169
0.10723899,-0.60227877
0.45028105,0.49716529
0.25918794,0.40208563
0.23269324,-0.4812949
0.26874638,-0.49157971
0.40534458,1.0553762
0.17845888,-0.89126301
0.28966779,-0.66387767
,0.59910911
0.30553743,0.59183675
0.27515459,-1.087961
0.23731795,0.38848057
0.25268942,1.6815314
0.17998615,-0.99699694
0.21709886,0.65143311
0.36814538,1.6152411
0.083114646,1.5608667
0.14522146,-1.2255046
0.19322349,-0.80522561
0.14190787,1.5581396
-0.10658754,-1.1510432
0.2998856,1.6675223
0.30062324,0.62149531
0.23470616,-0.89889556
