,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0,-0.20376685
,
,
,
0,-0.21076234
0,-0.46286571
,
,
0,-0.19358666
,
0,1.0693741
0,0.092766576
,
0,-0.44766146
,
,
,
0,0.1091314
0,-0.21412081
0,-0.15220484
,
,
,
0,-0.45811135
0,-0.37370753
0,-0.0414575
0,0.18247573
0,-0.39905918
0,0.54339552
0,1.3463829
0,-0.18768328
0,-0.64291072
0,0.13164489
0,-0.25586432
0,1.433561
0,-0.27700737
0,-0.63636369
,
0,-0.095672838
0,-0.35495785
0,-0.22448973
0,-0.37277332
,
0,-0.38148335
0,0.051418371
,
,
0,1.4494382
0,-0.60569596
0,0.22140157
0,0.29362881
,
,
0,-0.42517808
0,0.91629463
,
,
0,1.6142538
0,0.18785904
,
0,0.13397036
,
0,-0.58249849
,
,
,
0,0.33382678
0,0.32596686
0,0.16588563
0,1.1058015
0,0.78841645
,
0,-0.63161254
,
0,0.86646885
,
0,1.0368549
,
0,0.16032095
0,0.36251599
0,0.33645737
0,1.4826891
0,0.55651379
,
0,0.31292346
,
0,0.23606753
0,-0.52073741
,
,
,
0,0.49716529
0,0.40208563
0,-0.4812949
0,-0.49157971
0,1.0553762
0,-0.89126301
0,-0.66387767
,
0,0.59183675
0,-1.087961
0,0.38848057
0,1.6815314
0,-0.99699694
0,0.65143311
,
,
0,-1.2255046
,
,
0,-1.1510432
,
0,0.62149531
,
0,1.8473761
0,-0.72557175
,
,
,
,
,
0,-1.2017168
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
1,1.6430141
1,-0.42923817
1,1.8412226
,
,
,
,
1,1.5941572
1,1.5865002
1,-0.83614177
1,-0.61205
,
,
,
,
,
0,-1.3130283
,
1,1.8386949
1,1.6404641
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0,1.2666667
,
,
,
,
,
0,-0.13443395
,
,
0,-0.26918536
,
,
,
0,-0.20094007
0,1.001171
0,-0.33687943
0,-0.06666667
,
,
0,-0.067535542
,
0,0.80093676
,
0,0.13491124
,
0,0.066980027
0,-0.27703524
0,-0.26666668
,
,
0,1.3380282
,
,
0,-0.20405728
0,-0.34671533
,
,
0,1.2711267
0,0.2
0,-0.1393643
0,-0.40235293
,
0,0.80187571
0,-0.53900707
,
0,0
,
,
,
,
0,-0.35624999
0,-0.27046263
,
,
,
,
,
0,-0.33372366
,
