-0.28185734,
-0.26547933,-0.10191558
-0.2949118,0.50724339
-0.50180572,-0.27777418
,
-0.71466583,-0.62737662
-0.63733548,0.43518755
,
-0.35213175,0.19037749
,
-0.37781629,1.8355416
-0.30760115,0.20171858
-0.68566638,0.024762515
,
,
,
-0.53218293,
-0.62490827,-0.044917446
-0.38727379,-0.052836075
-0.59048104,-0.17066343
,
0.12239304,-0.20343241
-0.474626,0.074940711
-0.57015193,0.15112247
-0.38875535,-0.27077666
-0.63215309,1.4765197
-0.079679638,
-0.26327509,0.0028809423
-0.14093038,-0.065690733
-0.48690522,0.30344817
-0.24543343,-0.20762254
-0.29364219,0.32785386
-0.2333594,0.2071415
0.52569598,-0.036061648
-0.68783027,-0.64078176
-0.32577422,0.18098207
0.28209069,0.097562514
,
-0.33669588,0.24627326
-0.31075978,0.17352571
-0.60499853,-0.20196514
,
-0.097428277,
0.34735867,-0.063058615
,
-0.41015932,
-0.47250065,-0.15393807
-0.35042369,0.031469345
-0.4303489,-0.031341515
-0.40138859,-0.01851771
0.22518218,-0.062389147
-0.39573002,-0.23849167
-0.58608699,0.42029062
-0.53507012,0.23566633
-0.51644105,0.26095667
-0.60675293,0.010948977
,
-0.1963513,0.2585634
-0.34494072,0.099331379
,
-0.58252466,0.090620853
0.66140687,0.289529
-0.24202375,0.099655323
-0.28333291,-0.15625362
-0.62850392,0.12623392
,
0.33769467,-2.3548322
-0.46554977,-0.0182228
-0.17866911,0.080179729
-0.36802837,0.18324755
-0.51662034,0.29900202
,
-0.22754245,-0.037854124
-0.42848605,-0.084043361
0.17477816,
-0.42018029,-0.36976281
-0.093497701,0.34448993
0.10029659,-0.089180455
-0.24930446,0.32577389
0.18917546,-0.052323654
0.081313267,-0.09393549
0.015882662,0.15237738
-0.066274986,0.25485882
-0.382496,0.51220483
-0.25744367,-0.059077598
-0.30042523,0.48539445
-0.094335668,0.23752128
-0.12392325,0.50867379
-0.49117267,0.079562299
-0.12361094,0.20448467
-0.30085713,0.52048087
,
-0.30975524,0.12138535
-0.24177603,-0.030632291
-0.068568498,0.044467561
-0.66972846,-0.42978418
-0.26045465,1.503695
-0.061225917,0.17825395
-0.42816275,-0.12859993
-0.098057844,1.5572865
-0.35781968,1.5999595
-0.11788502,0.063786827
-0.21977809,-0.014545131
-0.079876445,-0.056193646
,
-0.14547053,0.03629728
-0.26546413,0.062317275
-0.23241371,-0.12613755
-0.68530184,0.068553574
-0.030723734,0.10483159
-0.038582675,
-0.12146739,-0.059336476
-0.52640396,-0.13467917
,
-0.22258246,-0.10261746
-0.16436698,0.16839753
0.089565352,-0.038915232
-0.21718933,0.095238939
,
-0.0035509584,-0.078280292
-0.25136074,1.3787616
-0.23806441,0.074118622
0.090239033,0.011421607
-0.0071836594,-0.067795731
-0.057532743,-0.02993029
-0.19081749,0.15580791
-0.17783883,0.11535782
,
0.036673758,-0.027151702
-0.23626341,-0.34672847
,
0.041716404,0.3306601
-0.50593805,-0.21653555
-0.28618047,0.031983584
-0.20064726,
-0.091789268,0.15971728
-0.090209298,-0.2909615
-0.16124974,0.5486877
,
,
-0.56731784,-0.26660877
-0.18469141,-0.16070622
-0.30373293,0.0055083903
-0.28978151,0.16629578
-0.19443738,0.12651005
-0.064011984,0.0760381
-0.24781647,3.8135147
0.28933728,-0.01856518
-0.042399283,0.06780339
-0.16585191,-0.15064985
-0.11794285,0.10449113
-0.2904698,0.33358556
-0.11307081,0.079864569
-0.051953699,0.25851744
-0.015515544,0.30285969
0.065519013,0.0026041269
-0.26476017,0.0041917497
-0.62390804,-0.4722344
-0.24139433,-0.22773266
,
,
-0.082097746,0.046690937
-0.74053806,-0.33305037
0.0042667463,0.19370148
,
-0.16618721,-0.00058393256
-0.13034794,0.16751803
-0.15794022,0.10898875
-0.16715464,0.18392843
-0.23092182,0.10622723
,
0.3013196,-0.16929971
-0.23415808,0.53618646
-0.41212338,0.54170042
,
-0.27302399,0.053720418
,
-0.46525306,1.5629547
-0.10437915,0.060324721
-0.47051704,1.4587731
