-0.48472774,0.00033293371
-0.34765953,0.010034128
-0.41459125,0.23645937
-0.31782055,-0.11306601
-0.48823023,0.033559922
-0.47263771,0.25945419
-0.38956699,0.11973172
-0.47250998,0.14841747
-0.52963573,-0.066293813
-0.49816775,0.21893053
-0.3904188,-0.20324275
-0.40919653,0.21149983
-0.41984025,0.25182778
-0.35255742,-0.23468356
-0.56624192,-0.098491192
-0.46259034,0.074079588
-0.3979263,0.16751981
-0.41036505,0.088461295
-0.41452172,0.20603035
-0.44557351,-0.036104161
-0.30026469,0.32994732
-0.51324511,-0.02062002
-0.30197075,0.22500759
-0.43100196,0.24031505
-0.30572441,0.38599157
-0.46814021,0.22377549
-0.39528206,0.055124942
-0.26415765,0.21287693
-0.51560974,-0.0042153685
-0.39464206,0.16796622
-0.47697005,0.2066576
-0.44528401,0.18765463
-0.2643179,0.25065732
-0.43297428,0.033606142
-0.45862418,-0.048832551
-0.44389498,0.27256307
-0.24725656,0.17015857
-0.43956429,-0.018346542
-0.54118842,0.16743015
-0.42910656,0.03689637
-0.46383521,0.329427
-0.27263251,0.21488297
-0.53699714,-0.30357111
-0.53843409,-0.1971869
-0.31412205,-0.16141218
-0.36638546,0.45359981
-0.48007217,0.24677111
-0.32100579,0.34565693
-0.51574123,-0.19645761
-0.44619685,-0.37889659
-0.46338418,0.31051302
-0.42767584,0.088625647
-0.37517473,0.11803339
-0.26585239,0.068840191
-0.27667055,0.17504026
-0.6386916,-0.39227325
-0.54506361,-0.055046923
-0.28863233,0.24106602
-0.22848804,0.045170784
-0.45190662,-0.15371911
-0.42448395,0.080322117
-0.63929188,0.27315494
-0.45369735,-0.19127357
-0.58813,0.054629851
-0.61168921,-0.092089638
-0.53781879,-0.31878254
-0.38357344,-0.030293498
-0.51539814,0.304892
-0.39637226,0.24846561
-0.25006965,-0.16487318
-0.46593359,0.0075720968
-0.32288072,-0.34309104
-0.52769363,-0.1741415
-0.34229687,0.12605487
-0.3500078,-0.062782869
